timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,ok1,ok2,estimatedHeight
35812,82.8611,29.0754,28.9857,0,0,30.354
35813,82.8603,29.0763,28.9867,0,0,30.3526
35814,82.8611,29.0781,28.9884,0,0,30.3515
35815,82.8472,29.0894,28.9897,0,0,30.3485
35816,82.8466,29.0914,28.9918,0,0,30.3459
35817,82.8461,29.093,28.9934,0,0,30.3435
35818,82.8456,29.0951,29.0054,0,0,30.3415
35819,82.8453,29.0968,29.0071,0,0,30.3397
35820,82.845,29.0987,29.009,0,0,30.3381
35821,82.8447,29.1105,29.0108,0,0,30.3368
35822,82.8445,29.1121,29.0124,0,0,30.3356
35823,82.8444,29.1138,29.0141,0,0,30.3346
35824,82.8443,29.115,29.0153,0,0,30.3337
35825,82.8455,29.1165,29.0168,0,0,30.3331
35826,82.8454,29.1275,29.0178,0,0,30.3326
35827,82.8452,29.129,29.0193,0,0,30.3321
35828,82.845,29.1301,29.0205,0,0,30.3317
35829,82.8447,29.1315,29.0219,0,0,30.3313
35830,82.8445,29.1328,29.0331,0,0,30.3309
35831,82.844,29.134,29.0343,0,0,30.3305
35832,82.8436,29.1354,29.0357,0,0,30.3301
35833,82.8431,29.1363,29.0366,0,0,30.3297
35834,82.8386,29.1377,29.038,0,0,30.3287
35835,82.8379,29.1385,29.0388,0,0,30.3277
35836,82.8454,29.1398,29.04,0,0,30.328
35837,82.8446,29.1404,29.0407,0,0,30.3281
35838,82.8435,29.1416,29.0418,0,0,30.3281
35839,82.8423,29.1422,29.0425,0,0,30.3279
35840,82.8408,29.143,29.0433,0,0,30.3274
35841,82.8395,29.1437,29.0439,0,0,30.3269
35842,82.8379,29.1442,29.0444,0,0,30.3262
35843,82.8363,29.145,29.0552,0,0,30.3254
35844,82.8345,29.1352,29.0554,0,0,30.3244
35845,82.8328,29.1362,29.0564,0,0,30.3233
35846,82.832,29.1364,29.0566,0,0,30.3222
35847,82.8302,29.1375,29.0577,0,0,30.3211
35848,82.8283,29.1379,29.0481,0,0,30.3198
35849,82.826,29.1289,29.0491,0,0,30.3184
35850,82.8237,29.1293,29.0495,0,0,30.3168
35851,82.8214,29.1301,29.0503,0,0,30.3151
35852,82.8189,29.1207,29.0409,0,0,30.3133
35853,82.8167,29.1213,29.0415,0,0,30.3115
35854,82.8253,29.1223,29.0424,0,0,30.3112
35855,82.8228,29.1227,29.0428,0,0,30.3106
35856,82.8201,29.1237,29.0339,0,0,30.3097
35857,82.812,29.124,29.0342,0,0,30.3077
35858,82.809,29.1251,29.0353,0,0,30.3055
35859,82.8067,29.1255,29.0357,0,0,30.3033
35860,82.8038,29.1266,29.0368,0,0,30.301
35861,82.8012,29.1171,29.0373,0,0,30.2987
35862,82.7985,29.1082,29.0383,0,0,30.2963
35863,82.7959,29.1089,29.039,0,0,30.2939
35864,82.7934,29.1097,29.0399,0,0,30.2915
35865,82.7907,29.1105,29.0407,0,0,30.289
35866,82.7885,29.1112,29.0313,0,0,30.2866
35867,82.7873,29.112,29.0321,0,0,30.2843
35868,82.7848,29.1024,29.0325,0,0,30.282
35869,82.7826,29.1031,29.0332,0,0,30.2798
35870,82.7801,29.1033,29.0234,0,0,30.2775
35871,82.778,29.1039,29.024,0,0,30.2752
35872,82.7753,29.0938,29.004,0,0,30.2728
35873,82.7729,29.0943,29.0044,0,0,30.2705
35874,82.7619,29.0941,29.0042,0,0,30.2669
35875,82.7597,29.1043,29.0045,0,0,30.2634
35876,82.7575,29.094,29.0042,0,0,30.2602
35877,82.7553,29.0942,29.0043,0,0,30.2571
35878,82.7551,29.0939,29.004,0,0,30.2544
35879,82.7529,29.084,29.0042,0,0,30.2519
35880,82.7508,29.0838,29.004,0,0,30.2493
35881,82.7486,29.0839,29.0041,0,0,30.2469
35882,82.7464,29.0839,29.0041,0,0,30.2444
35883,82.7443,29.0839,28.9941,0,0,30.2421
35884,82.7424,29.0841,28.9943,0,0,30.2398
35885,82.7401,29.0742,28.9943,0,0,30.2375
35886,82.7381,29.0747,28.9948,0,0,30.2352
35887,82.7357,29.0746,28.9848,0,0,30.2329
35888,82.739,29.0654,28.9856,0,0,30.2315
35889,82.7367,29.0654,28.9856,0,0,30.2299
35890,82.7348,29.0664,28.9865,0,0,30.2283
35891,82.7323,29.0665,28.9767,0,0,30.2265
35892,82.7303,29.0676,28.9778,0,0,30.2247
35893,82.7277,29.058,28.9781,0,0,30.2228
35894,82.7157,29.0591,28.9793,0,0,30.2194
35895,82.7134,29.0596,28.9797,0,0,30.2161
35896,82.711,29.0606,28.9707,0,0,30.213
35897,82.7088,29.0611,28.9713,0,0,30.21
35898,82.7065,29.0618,28.9719,0,0,30.2071
35899,82.6923,29.0525,28.9726,0,0,30.2025
35900,82.6899,29.0527,28.9728,0,0,30.1983
35901,82.6878,29.0536,28.9637,0,0,30.1944
35902,82.6856,29.0535,28.9637,0,0,30.1907
35903,82.6834,29.0446,28.9647,0,0,30.1872
35904,82.6812,29.0442,28.9643,0,0,30.184
35905,82.679,29.0451,28.9553,0,0,30.1809
35906,82.6769,29.0445,28.9547,0,0,30.1779
35907,82.6745,29.0454,28.9555,0,0,30.1751
35908,82.6723,29.0448,28.9549,0,0,30.1723
35909,82.6731,29.0454,28.9555,0,0,30.1701
35910,82.6709,29.0251,28.9552,0,0,30.1678
35911,82.6693,29.0255,28.9556,0,0,30.1657
35912,82.6673,29.0156,28.9557,0,0,30.1636
35913,82.6655,29.0156,28.9557,0,0,30.1615
35914,82.6685,29.006,28.9461,0,0,30.1602
35915,82.6663,28.9958,28.9459,0,0,30.1588
35916,82.6648,28.9965,28.9366,0,0,30.1573
35917,82.6632,28.9961,28.9362,0,0,30.1558
35918,82.6618,28.9971,28.9372,0,0,30.1544
35919,82.6607,28.9966,28.9367,0,0,30.153
35920,82.669,28.9878,28.9279,0,0,30.153
35921,82.6675,28.9874,28.9274,0,0,30.1528
35922,82.6665,28.9883,28.9284,0,0,30.1525
35923,82.6655,28.978,28.9281,0,0,30.1521
35924,82.6646,28.9686,28.9087,0,0,30.1516
35925,82.664,28.9687,28.9088,0,0,30.1511
35926,82.6636,28.9591,28.9092,0,0,30.1506
35927,82.6628,28.9596,28.8897,0,0,30.1501
35928,82.6625,28.9599,28.89,0,0,30.1496
35929,82.6619,28.9507,28.8908,0,0,30.1491
35930,82.65,28.931,28.881,0,0,30.1469
35931,82.6499,28.922,28.8721,0,0,30.145
35932,82.6497,28.9222,28.8723,0,0,30.1433
35933,82.65,28.9234,28.8734,0,0,30.142
35934,82.6506,28.9236,28.8637,0,0,30.1409
35935,82.6513,28.9248,28.8649,0,0,30.1401
35936,82.6521,28.9251,28.8652,0,0,30.1395
35937,82.6523,28.9262,28.8662,0,0,30.1391
35938,82.6531,28.9265,28.8666,0,0,30.1388
35939,82.6539,28.9174,28.8675,0,0,30.1387
35940,82.6545,28.9178,28.8579,0,0,30.1388
35941,82.6581,28.9186,28.8587,0,0,30.1393
35942,82.6592,28.9091,28.8592,0,0,30.1399
35943,82.6602,28.9097,28.8598,0,0,30.1406
35944,82.6614,28.9103,28.8604,0,0,30.1414
35945,82.6624,28.9107,28.8607,0,0,30.1422
35946,82.6638,28.9113,28.8613,0,0,30.143
35947,82.6649,28.9114,28.8615,0,0,30.144
35948,82.6663,28.9121,28.8621,0,0,30.145
35949,82.6674,28.9121,28.8621,0,0,30.146
35950,82.669,28.9127,28.8627,0,0,30.1471
35951,82.6656,28.9125,28.8625,0,0,30.1475
35952,82.6674,28.9131,28.8631,0,0,30.1481
35953,82.6685,28.9128,28.8628,0,0,30.1488
35954,82.6532,28.9134,28.8634,0,0,30.1471
35955,82.6543,28.913,28.8631,0,0,30.1459
35956,82.6559,28.9135,28.8636,0,0,30.145
35957,82.6572,28.9133,28.8634,0,0,30.1445
35958,82.6587,28.9137,28.8638,0,0,30.1443
35959,82.6605,28.9137,28.8637,0,0,30.1443
35960,82.6615,28.9239,28.864,0,0,30.1446
35961,82.6633,28.9141,28.8541,0,0,30.145
35962,82.6673,28.9141,28.8542,0,0,30.146
35963,82.6684,28.9145,28.8546,0,0,30.147
35964,82.6698,28.9146,28.8546,0,0,30.1481
35965,82.6711,28.9153,28.8553,0,0,30.1492
35966,82.6725,28.9253,28.8554,0,0,30.1503
35967,82.6737,28.9261,28.8562,0,0,30.1515
35968,82.6753,28.9261,28.8562,0,0,30.1527
35969,82.6762,28.9269,28.8569,0,0,30.1538
35970,82.6772,28.9268,28.8569,0,0,30.155
35971,82.6786,28.9276,28.8577,0,0,30.1562
35972,82.6823,28.9275,28.8576,0,0,30.1577
35973,82.6836,28.9382,28.8583,0,0,30.1593
35974,82.6679,28.9382,28.8582,0,0,30.1582
35975,82.6683,28.9387,28.8587,0,0,30.1574
35976,82.6692,28.9388,28.8588,0,0,30.1568
35977,82.6697,28.939,28.8591,0,0,30.1564
35978,82.6704,28.9392,28.8592,0,0,30.1561
35979,82.671,28.9392,28.8692,0,0,30.156
35980,82.6714,28.9495,28.8695,0,0,30.156
35981,82.6718,28.9492,28.8693,0,0,30.156
35982,82.6722,28.9496,28.8696,0,0,30.1561
35983,82.6679,28.9492,28.8692,0,0,30.1555
35984,82.6684,28.9594,28.8795,0,0,30.1551
35985,82.6684,28.9589,28.889,0,0,30.1547
35986,82.6685,28.9591,28.8892,0,0,30.1544
35987,82.6688,28.9585,28.8886,0,0,30.1542
35988,82.6688,28.9586,28.8887,0,0,30.154
35989,82.6688,28.958,28.8881,0,0,30.1539
35990,82.6688,28.9679,28.888,0,0,30.1538
35991,82.669,28.9675,28.8876,0,0,30.1537
35992,82.6691,28.9673,28.8873,0,0,30.1537
35993,82.6717,28.967,28.887,0,0,30.154
35994,82.6716,28.9765,28.8866,0,0,30.1543
35995,82.6639,28.9763,28.9064,0,0,30.1534
35996,82.6638,28.9758,28.9058,0,0,30.1526
35997,82.6637,28.9756,28.9057,0,0,30.1519
35998,82.6637,28.9752,28.9052,0,0,30.1513
35999,82.6635,28.985,28.9051,0,0,30.1508
36000,82.6635,28.9847,28.9047,0,0,30.1503
36001,82.6632,28.9846,28.9147,0,0,30.1499
36002,82.6634,28.9844,28.9145,0,0,30.1496
36003,82.6629,28.9844,28.9145,0,0,30.1492
36004,82.6583,28.9844,28.9144,0,0,30.1482
36005,82.658,28.9945,28.9146,0,0,30.1473
36006,82.6579,28.9846,28.9147,0,0,30.1465
36007,82.6577,28.9949,28.915,0,0,30.1459
36008,82.6578,28.9951,28.9252,0,0,30.1453
36009,82.6576,28.9955,28.9256,0,0,30.1448
36010,82.6574,29.0057,28.9258,0,0,30.1443
36011,82.6572,29.0061,28.9262,0,0,30.1439
36012,82.6567,29.0064,28.9264,0,0,30.1435
36013,82.6568,29.0067,28.9268,0,0,30.1431
36014,82.6391,29.0069,28.927,0,0,30.1401
36015,82.6389,29.0073,28.9273,0,0,30.1376
36016,82.6388,29.0075,28.9275,0,0,30.1354
36017,82.6388,29.0077,28.9278,0,0,30.1336
36018,82.6386,29.0179,28.928,0,0,30.132
36019,82.6385,29.0181,28.9382,0,0,30.1306
36020,82.6383,29.0183,28.9383,0,0,30.1294
36021,82.6383,29.0183,28.9384,0,0,30.1284
36022,82.6381,29.0185,28.9385,0,0,30.1275
36023,82.638,29.0185,28.9385,0,0,30.1267
36024,82.6406,29.0286,28.9487,0,0,30.1264
36025,82.6406,29.0287,28.9387,0,0,30.1262
36026,82.6404,29.0288,28.9388,0,0,30.126
36027,82.6401,29.0288,28.9489,0,0,30.1257
36028,82.64,29.029,28.949,0,0,30.1255
36029,82.6396,29.039,28.9491,0,0,30.1253
36030,82.6394,29.0391,28.9492,0,0,30.125
36031,82.639,29.0392,28.9493,0,0,30.1248
36032,82.6387,29.0394,28.9494,0,0,30.1245
36033,82.6382,29.0395,28.9496,0,0,30.1242
36034,82.6343,29.0496,28.9497,0,0,30.1234
36035,82.6272,29.0499,28.9499,0,0,30.1216
36036,82.6267,29.05,28.9501,0,0,30.12
36037,82.6263,29.0504,28.9604,0,0,30.1186
36038,82.6257,29.0506,28.9606,0,0,30.1173
36039,82.6252,29.0509,28.9609,0,0,30.1161
36040,82.6246,29.0511,28.9612,0,0,30.115
36041,82.6241,29.0515,28.9615,0,0,30.114
36042,82.6236,29.0518,28.9719,0,0,30.1131
36043,82.6227,29.0522,28.9723,0,0,30.1122
36044,82.6225,29.0527,28.9728,0,0,30.1114
36045,82.6242,29.0631,28.9731,0,0,30.1109
36046,82.6233,29.0636,28.9737,0,0,30.1104
36047,82.6223,29.0639,28.974,0,0,30.1099
36048,82.6215,29.0645,28.9746,0,0,30.1093
36049,82.6203,29.0548,28.9748,0,0,30.1086
36050,82.6194,29.0554,28.9754,0,0,30.1078
36051,82.6181,29.0556,28.9757,0,0,30.107
36052,82.6173,29.0562,28.9762,0,0,30.1062
36053,82.6162,29.0564,28.9765,0,0,30.1053
36054,82.6121,29.0569,28.977,0,0,30.104
36055,82.6067,29.0472,28.9772,0,0,30.1021
36056,82.6054,29.0476,28.9776,0,0,30.1002
36057,82.6042,29.0479,28.9779,0,0,30.0984
36058,82.6027,29.0482,28.9782,0,0,30.0967
36059,82.6015,29.0485,28.9685,0,0,30.0951
36060,82.5999,29.0486,28.9687,0,0,30.0935
36061,82.5987,29.0489,28.969,0,0,30.0919
36062,82.5973,29.0489,28.969,0,0,30.0903
36063,82.5956,29.0393,28.9693,0,0,30.0888
36064,82.5942,29.0392,28.9692,0,0,30.0872
36065,82.6028,29.0396,28.9696,0,0,30.0872
36066,82.6007,29.0395,28.9695,0,0,30.0869
36067,82.5993,29.0399,28.9699,0,0,30.0864
36068,82.5974,29.0398,28.9598,0,0,30.0857
36069,82.596,29.0402,28.9702,0,0,30.0849
36070,82.594,29.0401,28.9601,0,0,30.0839
36071,82.5923,29.0404,28.9604,0,0,30.0828
36072,82.5909,29.0404,28.9604,0,0,30.0816
36073,82.5887,29.0407,28.9507,0,0,30.0803
36074,82.5645,29.0408,28.9508,0,0,30.0756
36075,82.5629,29.0409,28.9509,0,0,30.0714
36076,82.5573,29.0411,28.9511,0,0,30.0669
36077,82.5556,29.0412,28.9512,0,0,30.0628
36078,82.5536,29.0414,28.9514,0,0,30.0591
36079,82.552,29.0314,28.9515,0,0,30.0557
36080,82.5498,29.0317,28.9518,0,0,30.0524
36081,82.5478,29.0317,28.9518,0,0,30.0494
36082,82.5461,29.0321,28.9521,0,0,30.0465
36083,82.5441,29.0221,28.9521,0,0,30.0438
36084,82.5423,29.0225,28.9525,0,0,30.0412
36085,82.5403,29.0225,28.9525,0,0,30.0387
36086,82.5325,29.0228,28.9529,0,0,30.0354
36087,82.5304,29.0229,28.9429,0,0,30.0323
36088,82.5288,29.0232,28.9432,0,0,30.0294
36089,82.5267,29.0233,28.9433,0,0,30.0267
36090,82.5251,29.0136,28.9436,0,0,30.0241
36091,82.523,29.0036,28.9436,0,0,30.0216
36092,82.5215,29.0039,28.9439,0,0,30.0192
36093,82.5197,29.004,28.934,0,0,30.0169
36094,82.5184,29.0042,28.9342,0,0,30.0148
36095,82.5166,28.9943,28.9344,0,0,30.0127
36096,82.5145,28.9946,28.9346,0,0,30.0106
36097,82.5001,28.9847,28.9347,0,0,30.0067
36098,82.4981,28.9849,28.935,0,0,30.003
36099,82.4964,28.9751,28.9251,0,0,29.9997
36100,82.4946,28.9753,28.9253,0,0,29.9966
36101,82.4928,28.9755,28.9255,0,0,29.9936
36102,82.491,28.9657,28.9257,0,0,29.9909
36103,82.4893,28.966,28.896,0,0,29.9883
36104,82.4875,28.9661,28.8961,0,0,29.9858
36105,82.4859,28.9564,28.8964,0,0,29.9835
36106,82.4843,28.9565,28.8965,0,0,29.9812
36107,82.4794,28.9569,28.8869,0,0,29.9786
36108,82.4778,28.957,28.887,0,0,29.9761
36109,82.476,28.9573,28.8873,0,0,29.9738
36110,82.4743,28.9474,28.8774,0,0,29.9715
36111,82.4724,28.9478,28.8778,0,0,29.9693
36112,82.4707,28.9478,28.8778,0,0,29.9671
36113,82.4688,28.9481,28.8782,0,0,29.965
36114,82.4624,28.9482,28.8782,0,0,29.9623
36115,82.4604,28.9485,28.8785,0,0,29.9596
36116,82.4585,28.9485,28.8785,0,0,29.9571
36117,82.4565,28.9488,28.8788,0,0,29.9547
36118,82.4518,28.9488,28.8788,0,0,29.9519
36119,82.4498,28.9489,28.8789,0,0,29.9492
36120,82.4477,28.949,28.879,0,0,29.9466
36121,82.4457,28.9491,28.8691,0,0,29.9441
36122,82.4435,28.9491,28.8691,0,0,29.9417
36123,82.4415,28.9491,28.8691,0,0,29.9393
36124,82.4392,28.9391,28.8791,0,0,29.9369
36125,82.437,28.9391,28.8791,0,0,29.9346
36126,82.4348,28.9392,28.8692,0,0,29.9322
36127,82.4325,28.9391,28.8691,0,0,29.9299
36128,82.4345,28.9391,28.8591,0,0,29.9283
36129,82.4323,28.939,28.859,0,0,29.9265
36130,82.4301,28.9291,28.8591,0,0,29.9247
36131,82.4276,28.9289,28.8589,0,0,29.9228
36132,82.4255,28.929,28.859,0,0,29.9208
36133,82.423,28.9288,28.8588,0,0,29.9188
36134,82.4051,28.9289,28.8589,0,0,29.9144
36135,82.4026,28.9287,28.8587,0,0,29.9103
36136,82.4,28.9287,28.8587,0,0,29.9064
36137,82.398,28.9285,28.8585,0,0,29.9027
36138,82.3955,28.9285,28.8585,0,0,29.8993
36139,82.3764,28.9283,28.8583,0,0,29.8935
36140,82.3742,28.9182,28.8482,0,0,29.8882
36141,82.3717,28.9181,28.8481,0,0,29.8834
36142,82.3694,28.918,28.848,0,0,29.8789
36143,82.3675,28.9179,28.8479,0,0,29.8749
36144,82.365,28.9177,28.8377,0,0,29.871
36145,82.3631,28.9176,28.8476,0,0,29.8675
36146,82.3609,28.9175,28.8475,0,0,29.8641
36147,82.359,28.9174,28.8474,0,0,29.861
36148,82.3572,28.9173,28.8273,0,0,29.8581
36149,82.3535,28.9172,28.8273,0,0,29.855
36150,82.3522,28.9171,28.8271,0,0,29.8523
36151,82.3501,28.9171,28.8271,0,0,29.8496
36152,82.3488,28.917,28.827,0,0,29.8471
36153,82.3476,28.917,28.827,0,0,29.8448
36154,82.3337,28.917,28.827,0,0,29.8408
36155,82.3325,28.917,28.827,0,0,29.8372
36156,82.3318,28.9169,28.8269,0,0,29.834
36157,82.3312,28.9269,28.8269,0,0,29.8312
36158,82.3307,28.9269,28.8269,0,0,29.8288
36159,82.3304,28.9269,28.8269,0,0,29.8267
36160,82.3215,28.9268,28.8368,0,0,29.8236
36161,82.3215,28.9268,28.8368,0,0,29.8209
36162,82.3217,28.9267,28.8367,0,0,29.8187
36163,82.322,28.9267,28.8467,0,0,29.8168
36164,82.3224,28.9266,28.8466,0,0,29.8153
36165,82.3228,28.9265,28.8465,0,0,29.814
36166,82.3234,28.9263,28.8464,0,0,29.8131
36167,82.324,28.9262,28.8462,0,0,29.8124
36168,82.3248,28.926,28.856,0,0,29.8119
36169,82.3255,28.9258,28.8558,0,0,29.8116
36170,82.3246,28.9255,28.8555,0,0,29.8112
36171,82.3254,28.9252,28.8552,0,0,29.8109
36172,82.3262,28.9248,28.8549,0,0,29.8109
36173,82.3271,28.9245,28.8545,0,0,29.8109
36174,82.3388,28.924,28.854,0,0,29.8128
36175,82.3397,28.9236,28.8536,0,0,29.8144
36176,82.3407,28.923,28.853,0,0,29.816
36177,82.3416,28.9225,28.8526,0,0,29.8175
36178,82.3425,28.9219,28.8519,0,0,29.8189
36179,82.3434,28.9213,28.8513,0,0,29.8202
36180,82.3398,28.9205,28.8506,0,0,29.8208
36181,82.3407,28.9197,28.8498,0,0,29.8214
36182,82.3415,28.9189,28.8489,0,0,29.8221
36183,82.3423,28.9178,28.8479,0,0,29.8228
36184,82.343,28.9169,28.8469,0,0,29.8234
36185,82.3437,28.9157,28.8458,0,0,29.8241
36186,82.3443,28.9147,28.8448,0,0,29.8248
36187,82.3449,28.9034,28.8435,0,0,29.8254
36188,82.3455,28.9024,28.8424,0,0,29.8261
36189,82.346,28.9009,28.841,0,0,29.8267
36190,82.3464,28.8996,28.8397,0,0,29.8273
36191,82.3519,28.898,28.8381,0,0,29.8286
36192,82.3522,28.8965,28.8366,0,0,29.8298
36193,82.3525,28.8948,28.8348,0,0,29.8309
36194,82.3568,28.8931,28.8232,0,0,29.8324
36195,82.3571,28.8815,28.8216,0,0,29.8338
36196,82.3573,28.8898,28.8199,0,0,29.8349
36197,82.3576,28.8784,28.8185,0,0,29.836
36198,82.3578,28.8766,28.8167,0,0,29.8369
36199,82.358,28.8753,28.8153,0,0,29.8377
36200,82.3583,28.8736,28.8136,0,0,29.8384
36201,82.3471,28.8721,28.8122,0,0,29.8374
36202,82.3474,28.8704,28.8105,0,0,29.8365
36203,82.3477,28.869,28.8191,0,0,29.8358
36204,82.3481,28.8674,28.8174,0,0,29.8353
36205,82.3484,28.8658,28.8158,0,0,29.8349
36206,82.3489,28.8642,28.8143,0,0,29.8347
36207,82.3493,28.8623,28.8124,0,0,29.8345
36208,82.3498,28.8606,28.8007,0,0,29.8344
36209,82.3503,28.8585,28.8086,0,0,29.8345
36210,82.3508,28.8568,28.8069,0,0,29.8346
36211,82.3515,28.8547,28.8048,0,0,29.8347
36212,82.3362,28.8529,28.803,0,0,29.8326
36213,82.3368,28.8509,28.801,0,0,29.8309
36214,82.3298,28.8488,28.7989,0,0,29.8283
36215,82.3305,28.8467,28.7968,0,0,29.8263
36216,82.3311,28.8541,28.7942,0,0,29.8247
36217,82.3319,28.852,28.7921,0,0,29.8234
36218,82.3326,28.8491,28.7893,0,0,29.8224
36219,82.3334,28.8468,28.7869,0,0,29.8217
36220,82.3342,28.8438,28.7939,0,0,29.8212
36221,82.335,28.8413,28.7814,0,0,29.8209
36222,82.3315,28.8383,28.7785,0,0,29.8202
36223,82.3324,28.8355,28.7857,0,0,29.8196
36224,82.3333,28.8325,28.7827,0,0,29.8193
36225,82.3343,28.839,28.7792,0,0,29.8192
36226,82.3353,28.8357,28.7759,0,0,29.8193
36227,82.3363,28.8315,28.7717,0,0,29.8195
36228,82.3374,28.828,28.7682,0,0,29.8198
36229,82.3386,28.8233,28.7635,0,0,29.8203
36230,82.3398,28.8294,28.7696,0,0,29.8208
36231,82.341,28.8342,28.7645,0,0,29.8215
36232,82.3335,28.8296,28.7598,0,0,29.821
36233,82.3348,28.8341,28.7544,0,0,29.8207
36234,82.3254,28.8286,28.7489,0,0,29.819
36235,82.3268,28.8332,28.7437,0,0,29.8178
36236,82.3283,28.8271,28.7375,0,0,29.817
36237,82.3297,28.8218,28.7521,0,0,29.8166
36238,82.3313,28.8251,28.7455,0,0,29.8164
36239,82.3329,28.8496,28.7502,0,0,29.8166
36240,82.3345,28.8425,28.763,0,0,29.8169
36241,82.3362,28.8471,28.7576,0,0,29.8174
36242,82.3379,28.84,28.7506,0,0,29.8181
36243,82.3308,28.8442,28.7448,0,0,29.8177
36244,82.3325,28.8375,28.7679,0,0,29.8175
36245,82.3342,28.8313,28.7717,0,0,29.8177
36246,82.3358,28.8252,28.7656,0,0,29.818
36247,82.3374,28.8286,28.7591,0,0,29.8186
36248,82.339,28.823,28.7535,0,0,29.8193
36249,82.3406,28.8161,28.7664,0,0,29.8201
36250,82.3421,28.8105,28.7609,0,0,29.8211
36251,82.3435,28.8131,28.7635,0,0,29.8221
36252,82.3448,28.8375,28.768,0,0,29.8231
36253,82.3417,28.8302,28.7707,0,0,29.8236
36254,82.3603,28.8349,28.7655,0,0,29.8267
36255,82.3615,28.8376,28.7682,0,0,29.8296
36256,82.3627,28.8421,28.7628,0,0,29.8322
36257,82.3637,28.8451,28.7559,0,0,29.8346
36258,82.3647,28.8687,28.7697,0,0,29.8367
36259,82.3656,28.8724,28.7734,0,0,29.8387
36260,82.3665,28.8859,28.7671,0,0,29.8405
36261,82.3672,28.8805,28.7617,0,0,29.8422
36262,82.3679,28.8734,28.7843,0,0,29.8437
36263,82.3684,28.8685,28.7992,0,0,29.845
36264,82.3738,28.8706,28.8013,0,0,29.847
36265,82.3742,28.8851,28.8059,0,0,29.8487
36266,82.3745,28.8863,28.7973,0,0,29.8502
36267,82.3747,28.8902,28.8012,0,0,29.8515
36268,82.3748,28.9007,28.8019,0,0,29.8527
36269,82.3748,28.923,28.8241,0,0,29.8536
36270,82.3748,28.9136,28.8247,0,0,29.8545
36271,82.3747,28.9142,28.8253,0,0,29.8551
36272,82.3746,28.9245,28.8357,0,0,29.8557
36273,82.3745,28.9126,28.8238,0,0,29.8562
36274,82.3846,28.9028,28.814,0,0,29.8581
36275,82.3846,28.9383,28.8101,0,0,29.8597
36276,82.3845,28.9377,28.849,0,0,29.8611
36277,82.3845,28.9324,28.8339,0,0,29.8622
36278,82.3846,28.9213,28.8326,0,0,29.8632
36279,82.3847,28.926,28.8374,0,0,29.8641
36280,82.3849,28.9239,28.8255,0,0,29.8648
36281,82.3851,28.9201,28.8217,0,0,29.8655
36282,82.3854,28.9067,28.828,0,0,29.8661
36283,82.3857,28.9141,28.8159,0,0,29.8667
36284,82.3861,28.9094,28.821,0,0,29.8673
36285,82.3749,28.9087,28.8203,0,0,29.8661
36286,82.3753,28.9135,28.8252,0,0,29.8651
36287,82.3758,28.9035,28.825,0,0,29.8643
36288,82.3764,28.918,28.8101,0,0,29.8638
36289,82.377,28.9073,28.8093,0,0,29.8634
36290,82.3777,28.9027,28.7949,0,0,29.8632
36291,82.3784,28.9009,28.8128,0,0,29.8631
36292,82.3792,28.8879,28.8194,0,0,29.8632
36293,82.38,28.8946,28.8261,0,0,29.8633
36294,82.3647,28.9031,28.8151,0,0,29.8612
36295,82.3638,28.9092,28.8309,0,0,29.8592
36296,82.3649,28.9386,28.8408,0,0,29.8577
36297,82.3662,28.9349,28.8372,0,0,29.8566
36298,82.3675,28.9259,28.8478,0,0,29.8559
36299,82.369,28.9328,28.884,0,0,29.8555
36300,82.3705,28.9241,28.8753,0,0,29.8554
36301,82.3721,28.9218,28.8633,0,0,29.8556
36302,82.3737,28.9324,28.8738,0,0,29.8559
36303,82.3754,28.9316,28.8732,0,0,29.8565
36304,82.3772,28.9324,28.8642,0,0,29.8572
36305,82.379,28.9341,28.8561,0,0,29.8581
36306,82.3761,28.9446,28.8667,0,0,29.8585
36307,82.378,28.9475,28.8599,0,0,29.8591
36308,82.38,28.9388,28.8512,0,0,29.8598
36309,82.3819,28.9524,28.8648,0,0,29.8608
36310,82.384,28.9444,28.8666,0,0,29.8619
36311,82.386,28.9683,28.871,0,0,29.8632
36312,82.388,28.9809,28.8739,0,0,29.8645
36313,82.3902,29.0146,28.8688,0,0,29.866
36314,82.3966,29.0081,28.8623,0,0,29.8683
36315,82.3987,29.0121,28.8955,0,0,29.8705
36316,82.3919,29.0154,28.928,0,0,29.8713
36317,82.3941,29.0288,28.9414,0,0,29.8724
36318,82.3964,29.0319,28.9445,0,0,29.8736
36319,82.3987,29.0253,28.9379,0,0,29.875
36320,82.401,29.0281,28.9407,0,0,29.8766
36321,82.4034,29.0209,28.9433,0,0,29.8782
36322,82.4058,29.0238,28.9365,0,0,29.88
36323,82.4082,29.0162,28.9483,0,0,29.8819
36324,82.4107,29.0189,28.951,0,0,29.8838
36325,82.4132,29.0297,28.9424,0,0,29.8859
36326,82.4157,29.0318,28.9542,0,0,29.888
36327,82.4133,29.0218,28.9443,0,0,29.8894
36328,82.416,29.0228,28.955,0,0,29.8911
36329,82.4186,29.0316,28.9541,0,0,29.8928
36330,82.4213,29.0227,28.9452,0,0,29.8948
36331,82.424,29.0221,28.9543,0,0,29.8968
36332,82.4268,29.0122,28.9444,0,0,29.8989
36333,82.4296,29.0115,28.9341,0,0,29.9012
36334,82.4317,29.01,28.9423,0,0,29.9034
36335,82.4345,29.0188,28.9415,0,0,29.9057
