timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,ok1,ok2,rateAlt1,rateAlt2,prevalt1,prevalt2,estimatedHeight
891.0000000000,190.1104595084,56.6031494000,54.5238495000,0,1,716.1854490241,3.9459200000,49.4412949098,54.5633087000,47.4564607831
892.0000000000,190.0842547286,59.5152130000,54.5112419000,0,1,1009.3766431508,1.2607600000,49.4214465685,54.5238495000,47.4388143000
893.0000000000,190.0632994445,56.5419121000,54.4648285000,0,1,714.0291854193,4.6413400000,49.4016202458,54.5112419000,47.4214181067
894.0000000000,190.0425912598,57.1320610000,54.4482574000,0,1,775.0242775584,1.6571100000,49.3818182244,54.4648285000,47.4042716721
895.0000000000,190.0219431799,57.0766792000,54.3954391000,0,1,771.4636441107,5.2818300000,49.3620427589,54.4482574000,47.3873692842
896.0000000000,190.0015002703,57.0541687000,54.9395180000,0,0,771.1872675855,54.4078900000,49.3422960241,54.3954391000,47.3703960858
897.0000000000,189.9592133407,56.4550056000,54.9893646000,0,0,713.2428575238,66.4175930142,49.3225770248,54.3251886699,47.3529166128
898.0000000000,189.9390018545,55.2580000000,55.0943184000,0,0,595.5119579357,83.8852450712,49.3028804206,54.2554659493,47.3353824996
899.0000000000,189.9187880913,55.2004852000,54.8979836000,0,0,591.7279758568,71.1718485209,49.2832054414,54.1862651148,47.3177947934
900.0000000000,189.8986909278,55.1659470000,55.0352211000,0,0,590.2395665048,91.7640688423,49.2635513350,54.1175804116,47.3001568980
901.0000000000,189.8785298727,55.1067581000,54.8047638000,0,0,586.2840709418,75.5357623559,49.2439173906,54.0494061764,47.2824685394
902.0000000000,189.8584194938,57.5289841000,54.7558975000,0,0,830.4681197929,77.4160699929,49.2243029021,53.9817368001,47.2647317404
903.0000000000,189.8422519537,55.7272835000,54.9939575000,0,0,652.2576309546,107.9390750526,49.2047071905,53.9145667495,47.2470263266
904.0000000000,189.8221316934,53.2592545000,54.7248230000,0,0,407.4124118184,87.6931654754,49.1851303818,53.8478913452,47.2292726159
905.0000000000,189.8019283675,55.3332901000,54.6743889000,0,0,616.7718295843,89.2683742047,49.1655718042,53.7817051580,47.2114699129
906.0000000000,189.7817205917,55.2886848000,54.6303024000,0,0,614.2654014756,91.4299594498,49.1460307852,53.7160028055,47.1936191084
907.0000000000,189.7614125386,55.8503304000,54.4697113000,0,0,672.3823731525,81.8932331470,49.1265066685,53.6507789685,47.1757191589
908.0000000000,189.7411302077,57.4034195000,54.4253044000,0,0,829.6420706621,83.9276029566,49.1069987934,53.5860283704,47.1577715618
909.0000000000,189.7208557688,56.9233742000,54.2879868000,0,0,783.5867678936,76.6240997652,49.0875065211,53.5217458023,47.1397774279
910.0000000000,189.7005927721,58.7706757000,54.1119881000,0,0,970.2646469868,65.4061981397,49.0680292301,53.4579261186,47.1217379167
911.0000000000,189.6803584155,53.7090416000,54.1543427000,0,0,466.0475283002,75.9778463416,49.0485663170,53.3945642366,47.1036545086
912.0000000000,189.6601794539,54.8836670000,54.0667496000,0,0,585.4549801086,73.5094460696,49.0291171989,53.3316551393,47.0855291894
913.0000000000,189.6491684178,53.2162743000,53.8143387000,0,0,420.6592981181,54.5144820194,49.0096813188,53.2691938798,47.0675461559
914.0000000000,189.6290961895,53.1516647000,53.9346809000,0,0,416.1404732810,72.7503497433,48.9902599672,53.2071774026,47.0495213385
915.0000000000,189.6090836357,57.3924561000,53.8272781000,0,0,842.1603519096,68.1677258073,48.9708525809,53.1456008419,47.0314567664
916.0000000000,189.5891100159,56.1310730000,53.8192024000,0,0,717.9614377241,73.4742998828,48.9514586228,53.0844594012,47.0133540133
917.0000000000,189.5487085376,56.0863113000,53.5911255000,0,0,715.4233723335,56.7377152707,48.9320775767,53.0237483473,46.9948052858
918.0000000000,189.5288220122,54.3500938000,53.6347504000,0,0,543.7388946244,67.1291483322,48.9127048538,52.9634589167,46.9762298022
919.0000000000,189.5090260701,54.3064346000,53.5033112000,0,0,541.3094496760,59.9724574466,48.8933401032,52.9035866255,46.9576299095
920.0000000000,189.4892059676,54.0901947000,53.2962570000,0,0,521.6211698697,45.2129941627,48.8739830013,52.8441270584,46.9390056126
921.0000000000,189.4694869341,55.3605843000,53.5415840000,0,0,650.5951072584,75.6508156084,48.8546332274,52.7850758439,46.9203594210
922.0000000000,189.4497398185,55.6245689000,53.3520584000,0,0,678.9278410649,62.5629720314,48.8352904894,52.7264286797,46.9016912108
923.0000000000,189.4365885779,56.2823143000,53.1481667000,0,0,746.6359803434,47.9985395002,48.8159544966,52.6681813050,46.8831333401
924.0000000000,189.4169932492,52.2583580000,53.2164536000,0,0,346.1731714998,60.6122774651,48.7966262850,52.6103308253,46.8645547202
925.0000000000,189.3975536376,53.1522484000,53.2240372000,0,0,437.4942830646,67.1164135702,48.7773055694,52.5528730643,46.8459588805
926.0000000000,189.3781184983,54.2194748000,53.1519852000,0,0,546.1482697534,65.6181277540,48.7579921025,52.4958039225,46.8273462548
927.0000000000,189.3588553621,55.0102501000,53.1240387000,0,0,627.1564456011,68.4919354217,48.7386856440,52.4391193458,46.8087206189
928.0000000000,189.3396485746,55.9027824000,53.0412102000,0,0,718.3396406262,65.8394841486,48.7193859937,52.3828153585,46.7900833599
929.0000000000,189.3206182970,54.0206795000,53.0598183000,0,0,532.0586532600,73.2930261472,48.7000929674,52.3268880385,46.7714382406
930.0000000000,189.3016423257,53.4901695000,52.9349289000,0,0,480.9363079868,66.3595359451,48.6808064201,52.2713335405,46.7527865042
931.0000000000,189.2828128859,55.0377159000,52.7634735000,0,0,637.6189679027,54.7325429814,48.6615262210,52.2161480702,46.7341312138
932.0000000000,189.2641268596,54.8155136000,52.7177000000,0,0,617.3261329099,55.6372098378,48.6422522709,52.1613279016,46.7154753086
933.0000000000,189.2455874290,52.4713516000,52.5899925000,0,0,384.8367098722,48.3123124308,48.6229845013,52.1068693757,46.6968217330
934.0000000000,189.2235215353,51.5204735000,52.6189728000,0,0,291.6750626405,56.6203900735,48.6037228736,52.0527688993,46.6780999110
935.0000000000,189.2052792888,52.7472954000,52.4788322000,0,0,416.2828756031,47.9809990618,48.5844666440,51.9990222094,46.6593876804
936.0000000000,189.1872093780,53.2328186000,52.3490334000,0,0,466.7602745666,40.3407535908,48.5652158543,51.9456258641,46.6406882963
937.0000000000,189.1490094736,55.4694481000,52.5051842000,0,0,692.3477521246,61.2607711585,48.5459705788,51.8925764884,46.6215989018
938.0000000000,189.1312878011,54.0435829000,52.2786217000,0,0,551.6856038016,43.8754987451,48.5267268620,51.8398667125,46.6025368617
939.0000000000,189.1137182256,50.0655327000,52.1280327000,0,0,155.8047738019,34.0539285960,48.5074849620,51.7874934140,46.5835046709
940.0000000000,189.0963601172,53.1624489000,52.2574959000,0,0,467.4203740929,52.2042373391,48.4882451591,51.7354535266,46.5645059618
941.0000000000,189.0791386142,53.1150703000,51.9042816000,0,1,464.6062532902,22.0537549039,48.4690077671,51.6837440510,46.5457943141
942.0000000000,189.0621161070,51.9675484000,51.9911232000,0,1,351.7772767432,8.6841600000,48.4497756326,51.9042816000,46.5273716182
943.0000000000,189.0452068122,53.8387375000,51.8283000000,0,1,540.8185907576,16.2823200000,48.4305515924,51.9911232000,46.5092280122
944.0000000000,189.0260789534,49.6316223000,51.8142433000,0,1,122.0283943378,1.4056700000,48.4113383566,51.8283000000,46.4913132484
945.0000000000,189.0094965855,54.4771271000,51.6687355000,0,1,608.4988994460,14.5507800000,48.3921381055,51.8142433000,46.4736680056
946.0000000000,188.9931602823,52.4699745000,51.5602417000,0,1,409.7021095460,10.8493800000,48.3729534045,51.6687355000,46.4562876427
947.0000000000,188.9769689683,50.9255600000,51.4192772000,0,1,257.1773253078,14.0964500000,48.3537867469,51.5602417000,46.4391642935
948.0000000000,188.9610035568,53.4483109000,51.4975662000,0,1,511.3670377613,7.8289000000,48.3346405224,51.4192772000,46.4223006395
949.0000000000,188.9451837977,53.4684563000,51.5581093000,0,1,515.2939176441,6.0543100000,48.3155171236,51.4975662000,46.4056969813
950.0000000000,188.9295837684,53.9109535000,51.2890663000,0,1,561.4534577863,26.9043000000,48.2964189221,51.5581093000,46.3893418977
951.0000000000,188.9141676510,51.4800911000,51.2297745000,0,1,320.2742948108,5.9291800000,48.2773481519,51.2890663000,46.3732318833
952.0000000000,188.8989226520,52.3512077000,51.1001205000,0,1,409.2900710794,12.9654000000,48.2583069892,51.2297745000,46.3573604301
953.0000000000,188.8838406401,52.3920174000,51.0710945000,0,1,415.2719876385,2.9026000000,48.2392975236,51.1001205000,46.3417250265
954.0000000000,188.8689752324,52.9049873000,51.0922775000,0,1,468.4665501356,2.1183000000,48.2203217986,51.0710945000,46.3263262849
955.0000000000,188.8527876120,52.8918571000,51.0952110000,0,1,469.0475256493,0.2933500000,48.2013818435,51.0922775000,46.3111333502
956.0000000000,188.8382489029,53.4380000000,51.0093536000,0,1,525.5520641427,8.5857400000,48.1824793586,51.0952110000,46.2961717884
957.0000000000,188.8060109569,51.1088371000,50.8980026000,0,1,294.5220817128,11.1351000000,48.1636162829,51.0093536000,46.2810793864
958.0000000000,188.7918086443,51.6125000000,50.9332771000,0,1,346.7709086093,3.5274500000,48.1447909139,50.8980026000,46.2662210233
959.0000000000,188.7777830046,53.7862816000,50.6706123000,0,1,566.0276384998,26.2664800000,48.1260052150,50.9332771000,46.2515851738
960.0000000000,188.7638744740,51.8724632000,50.6466942000,0,1,376.5202185411,2.3918100000,48.1072610146,50.6706123000,46.2371689175
961.0000000000,188.7501846179,51.0704117000,50.7501907000,0,1,298.1851606381,10.3496500000,48.0885600936,50.6466942000,46.2229765137
962.0000000000,188.7365825959,51.0625839000,50.6096649000,0,1,299.2679642181,14.0525800000,48.0699042578,50.7501907000,46.2089997461
963.0000000000,188.7232232420,51.0839882000,50.6074448000,0,1,303.2692987297,0.2220100000,48.0512952127,50.6096649000,46.1952391935
964.0000000000,188.7099756459,50.4362526000,50.5534134000,0,1,240.3517947489,5.4031400000,48.0327346525,50.6074448000,46.1816907276
965.0000000000,188.6965043405,52.9982224000,50.5679207000,0,1,498.3998186738,1.4507300000,48.0142242133,50.5534134000,46.1683463479
966.0000000000,188.6836110298,50.4528885000,50.4294434000,0,1,245.7123065392,13.8477300000,47.9957654346,50.5679207000,46.1552081042
967.0000000000,188.6709816558,50.9241676000,50.5099030000,0,1,294.6807738695,8.0459600000,47.9773598613,50.4294434000,46.1422804819
968.0000000000,188.6584225893,54.4968834000,50.3156853000,0,1,653.7874332489,19.4217700000,47.9590090675,50.5099030000,46.1295530073
969.0000000000,188.6461500153,51.6643143000,50.3432159000,0,1,372.3599793091,2.7530600000,47.9407145069,50.3156853000,46.1170286140
970.0000000000,188.6339759361,49.4715309000,50.3157234000,0,1,154.9053252020,2.7492500000,47.9224776480,50.3432159000,46.1047042096
971.0000000000,188.6219921019,50.7001495000,50.3014336000,0,1,279.5849586404,1.4289800000,47.9042999136,50.3157234000,46.0925791210
972.0000000000,188.6101681981,54.0702705000,50.3645325000,0,1,618.4087794330,6.3098900000,47.8861827057,50.3014336000,46.0806551723
973.0000000000,188.5985199967,51.0980606000,50.3396149000,0,1,322.9933169664,2.4917600000,47.8681274303,50.3645325000,46.0689309338
974.0000000000,188.5870222589,49.3407555000,50.2243347000,0,1,149.0620034630,11.5280200000,47.8501354654,50.3396149000,46.0574008808
975.0000000000,188.5756630776,51.6029472000,50.1719513000,0,1,377.0739080475,5.2383400000,47.8322081195,50.2243347000,46.0460618806
976.0000000000,188.5647531608,50.4891205000,50.0824585000,0,1,267.4773842864,8.9492800000,47.8143466571,50.1719513000,46.0349155788
977.0000000000,188.5323350960,51.8894157000,50.1454659000,0,1,409.2863353647,6.3007400000,47.7965523464,50.0824585000,46.0235314072
978.0000000000,188.5214521727,51.4206543000,50.1300850000,0,1,364.1832163039,1.5380900000,47.7788221370,50.1454659000,46.0123442710
979.0000000000,188.5107051041,52.6309853000,50.1829147000,0,1,486.9827941698,5.2829700000,47.7611573583,50.1300850000,46.0013551157
980.0000000000,188.5001176195,50.9788361000,50.0869675000,0,1,323.5276764125,9.5947200000,47.7435593359,50.1829147000,45.9905593805
981.0000000000,188.4896151088,52.0921669000,50.0270000000,0,1,436.6137563679,5.9967500000,47.7260293363,50.0869675000,45.9799525471
982.0000000000,188.4793205149,50.7871971000,50.0125046000,0,1,307.8628531571,1.4495400000,47.7085685684,50.0270000000,45.9695344618
983.0000000000,188.4691104386,49.2375374000,50.0277519000,0,1,154.6359172637,1.5247300000,47.6911782274,50.0125046000,45.9593036932
984.0000000000,188.4591131685,50.2889519000,49.9132652000,0,1,261.5092417978,11.4486700000,47.6738594820,50.0277519000,45.9492562053
985.0000000000,188.4491728330,50.2772598000,49.8468819000,0,1,262.0646350745,6.6383300000,47.6566134493,49.9132652000,45.9393868561
986.0000000000,188.4464392317,51.7903099000,49.9194756000,0,1,415.0868716677,7.2593700000,47.6394411833,49.8468819000,45.9298388787
987.0000000000,188.4367829449,50.4527855000,49.9206543000,0,1,283.0440339723,0.1178700000,47.6223451603,49.9194756000,45.9204674680
988.0000000000,188.4273525113,53.0974770000,49.8567886000,0,1,549.2150616645,6.3865700000,47.6053263834,49.9206543000,45.9112710749
989.0000000000,188.4179542577,52.4562263000,0.0000000000,0,0,486.7840469729,4985.6788600000,47.5883858303,49.8567886000,45.9020706446
990.0000000000,188.4087507101,52.3054924000,49.8476448000,0,1,473.3969721586,3.0403379554,47.5715226784,49.8172414204,45.8930463759
991.0000000000,188.3995823069,50.6676865000,49.8146400000,0,1,311.2948584611,3.3004800000,47.5547379154,49.8476448000,45.8841941425
992.0000000000,188.3905696189,52.8303490000,49.9028282000,0,1,529.2316522340,8.8188200000,47.5380324777,49.8146400000,45.8755171563
993.0000000000,188.3815759281,50.4295387000,49.8503494000,0,1,290.8131375554,5.2478800000,47.5214073244,49.9028282000,45.8670101959
994.0000000000,188.3727570297,52.2212868000,49.7946663000,0,1,471.6423446839,5.5683100000,47.5048633532,49.8503494000,45.8586711295
995.0000000000,188.3639444755,49.8432808000,49.8667603000,0,1,235.4879369076,7.2094000000,47.4884014309,49.7946663000,45.8504996138
996.0000000000,188.3552315468,52.2314911000,49.7887383000,0,1,475.9468687247,7.8022000000,47.4720224128,49.8667603000,45.8424911642
997.0000000000,188.3191090822,49.9142570000,49.9220848000,0,1,245.8529899732,13.3346500000,47.4557271003,49.7887383000,45.8341007595
998.0000000000,188.3043453638,50.6012726000,49.7632980000,0,1,316.1761763140,15.8786800000,47.4395108369,49.9220848000,45.8257570921
999.0000000000,188.2958095493,52.1440239000,49.8804054000,0,1,472.0650600587,11.7107400000,47.4233732994,49.7632980000,45.8175884628
1000.0000000000,188.2873469424,51.3959084000,49.7433586000,0,1,398.8592948953,13.7046800000,47.4073154510,49.8804054000,45.8095873337
1001.0000000000,188.2789685186,50.9370880000,49.6917152000,0,1,354.5749830127,5.1643400000,47.3913381699,49.7433586000,45.8017499612
1002.0000000000,188.2706445036,52.1147041000,49.7576981000,0,1,473.9261812214,6.5982900000,47.3754422878,49.6917152000,45.7940767880
1003.0000000000,188.2624569666,52.1163712000,49.7201424000,0,1,475.6742567212,3.7555700000,47.3596286328,49.7576981000,45.7865657370
1004.0000000000,188.2543058796,51.0360413000,49.8306313000,0,1,369.2143296170,11.0488900000,47.3438980038,49.7201424000,45.7792186956
1005.0000000000,188.2462772382,50.7665253000,49.7803459000,0,1,343.8274089252,5.0285400000,47.3282512107,49.8306313000,45.7720327887
1006.0000000000,188.2382529788,52.1796303000,49.8018417000,0,1,486.6941273472,2.1495800000,47.3126890265,49.7803459000,45.7650057125
1007.0000000000,188.2303372826,50.0509000000,49.7615471000,0,1,275.3687806613,4.0294600000,47.2972121934,49.8018417000,45.7581348152
1008.0000000000,188.2341326354,51.6927834000,49.8954773000,0,1,441.0961980395,13.3930200000,47.2818214196,49.7615471000,45.7516560517
1009.0000000000,188.2262734659,51.0854301000,49.8823280000,0,1,381.8910334074,1.3149300000,47.2665197659,49.8954773000,45.7453279197
1010.0000000000,188.2183640134,52.9503937000,49.7497787000,0,1,569.9085852536,13.2549300000,47.2513078475,49.8823280000,45.7391410589
1011.0000000000,188.2105547832,47.6966972000,49.8973885000,0,1,46.0511020421,14.7609800000,47.2361861796,49.7497787000,45.7331005192
1012.0000000000,188.2026351802,53.7368507000,49.8533020000,0,1,651.5695377025,4.4086500000,47.2211553230,49.8973885000,45.7271993626
1013.0000000000,188.1947556976,53.7142906000,49.6608543000,0,1,650.8074836629,19.2447700000,47.2062157634,49.8533020000,45.7214278670
1014.0000000000,188.1868177671,50.0039864000,49.8248100000,0,1,281.2618515592,16.3955700000,47.1913678844,49.6608543000,45.7157888077
1015.0000000000,188.1788916579,50.4563751000,49.8567886000,0,1,327.9763006359,3.1978600000,47.1766120936,49.8248100000,45.7102810170
1016.0000000000,188.1709320741,50.8682709000,49.8331070000,0,1,370.6322117126,2.3681600000,47.1619487829,49.8567886000,45.7049002171
1017.0000000000,188.1409621658,50.2359467000,49.7225113000,0,1,308.8568402783,11.0595700000,47.1473782972,49.8331070000,45.6992000847
1018.0000000000,188.1338353874,49.9439545000,49.6484566000,0,1,281.1057984908,7.4054700000,47.1328965151,49.7225113000,45.6936408469
1019.0000000000,188.1258311467,52.4198952000,49.9016876000,0,1,530.1391241590,25.3231000000,47.1185039584,49.6484566000,45.6882122472
1020.0000000000,188.1178765241,50.6217194000,0.0000000000,0,0,351.7518358702,4990.1687600000,47.1042010413,49.9016876000,45.6827331271
1021.0000000000,188.1098963143,50.5966949000,50.0607834000,0,1,350.6708537844,20.1285344729,47.0899863622,49.8594980553,45.6773901655
1022.0000000000,188.1019583745,49.1305542000,49.9228058000,0,1,205.4693799810,13.7977600000,47.0758604002,50.0607834000,45.6721759106
1023.0000000000,188.0939826369,52.7098198000,49.9382210000,0,1,564.7996244706,1.5415200000,47.0618235553,49.9228058000,45.6670876069
1024.0000000000,188.0861151312,52.6551208000,49.8443184000,0,1,560.7244604190,9.3902600000,47.0478761958,49.9382210000,45.6621210961
1025.0000000000,188.0781429512,52.4926000000,49.9158363000,0,1,545.8581355187,7.1517900000,47.0340186448,49.8443184000,45.6572746738
1026.0000000000,188.0702502001,49.3897552000,49.9719696000,0,1,236.9503994897,5.6133300000,47.0202512051,49.9158363000,45.6525497274
1027.0000000000,188.0622922955,52.3328209000,49.8726883000,0,1,532.6246709674,9.9281300000,47.0065741903,49.9719696000,45.6479385067
1028.0000000000,188.0543941809,49.5299034000,49.8714714000,0,1,253.6915566510,0.1216900000,46.9929878335,49.8726883000,45.6434398432
1029.0000000000,188.0497892341,51.9648170000,49.9465752000,0,1,498.5324646413,7.5103800000,46.9794923536,49.8714714000,45.6391201811
1030.0000000000,188.0418804027,52.5927000000,49.9372063000,0,1,562.6611368138,0.9368900000,46.9660886319,49.9465752000,45.6349094420
1031.0000000000,188.0339138759,49.2629166000,50.0006905000,0,1,231.0139760036,6.3484200000,46.9527768400,49.9372063000,45.6308067900
1032.0000000000,188.0260112388,50.0783348000,49.9540443000,0,1,313.8777660536,4.6646200000,46.9395571395,50.0006905000,45.6268094252
1033.0000000000,188.0181120802,50.8376923000,49.8273849000,0,1,391.1262637679,12.6659400000,46.9264296623,49.9540443000,45.6229101983
1034.0000000000,188.0102068055,50.8575783000,49.8468819000,0,1,394.4183832320,1.9497000000,46.9133944677,49.8273849000,45.6191077680
1035.0000000000,188.0023329295,51.1548080000,49.8322945000,0,1,425.4356399317,1.4587400000,46.9004516007,49.8468819000,45.6154002039
1036.0000000000,187.9944500010,51.8412132000,49.7711868000,0,1,495.3612113285,6.1107700000,46.8876010867,49.8322945000,45.6117829462
1037.0000000000,187.9659317788,51.8807831000,50.0584145000,0,1,500.5940194690,28.7227700000,46.8748429053,49.7711868000,45.6078537650
1038.0000000000,187.9580981359,52.1612434000,49.8319664000,0,1,529.9070386092,22.6448100000,46.8621730139,50.0584145000,45.6040234737
1039.0000000000,187.9463094762,51.7436000000,49.9348259000,0,1,489.4008481495,10.2859500000,46.8495915185,49.8319664000,45.6002152259
1040.0000000000,187.9384702975,48.7925797000,49.8921318000,0,1,195.5481944421,4.2694100000,46.8370977556,49.9348259000,45.5965058140
1041.0000000000,187.9307015901,53.7376938000,49.8747139000,0,1,691.3001963837,1.7417900000,46.8246918362,49.8921318000,45.5928939256
1042.0000000000,187.9228376728,52.8368645000,49.7379723000,0,1,602.4490642942,13.6741600000,46.8123738571,49.8747139000,45.5893701937
1043.0000000000,187.9150401633,51.7050171000,49.8227081000,0,1,490.4873279575,8.4735800000,46.8001438204,49.7379723000,45.5859375382
1044.0000000000,187.9071574118,50.9545250000,49.8216896000,0,1,416.6523242398,0.1018500000,46.7880017576,49.8227081000,45.5825923541
1045.0000000000,187.8992963089,50.9215889000,49.7570152000,0,1,414.5641236432,6.4674400000,46.7759476636,49.8216896000,45.5793306996
1046.0000000000,187.8913361672,50.0923195000,49.8577690000,0,1,332.8338006072,10.0753800000,46.7639814939,49.7570152000,45.5761529241
1047.0000000000,187.8833478298,49.8988724000,49.7346611000,0,1,314.6769191771,12.3107900000,46.7521032082,49.8577690000,45.5730518257
1048.0000000000,187.8753340486,52.2733841000,49.5749168000,0,1,553.3071405596,15.9744300000,46.7403126944,49.7346611000,45.5700189469
1049.0000000000,187.8672288572,51.3148689000,49.7663078000,0,1,458.6259143071,19.1391000000,46.7286097569,49.5749168000,45.5670587421
1050.0000000000,187.8615589626,52.5718384000,49.7477417000,0,1,585.4844153220,1.8566100000,46.7169942468,49.7663078000,45.5642175996
1051.0000000000,187.8533069696,48.9867134000,49.7219276000,0,1,228.1246919692,2.5814100000,46.7054664803,49.7477417000,45.5614404472
1052.0000000000,187.8451140411,52.0105553000,49.6635742000,0,1,531.6529080023,5.8353400000,46.6940262200,49.7219276000,45.5587248355
1053.0000000000,187.8367699869,48.2738686000,49.6816902000,0,1,159.1195393868,1.8116000000,46.6826732061,49.6635742000,45.5560672300
1054.0000000000,187.8284639753,53.0680313000,49.8061218000,0,1,639.6624153629,12.4431600000,46.6714071464,49.6816902000,45.5534721997
1055.0000000000,187.8200488165,50.3634453000,49.7691116000,0,1,370.3217503095,3.7010200000,46.6602277969,49.8061218000,45.5509348153
1056.0000000000,187.8116408661,51.2956352000,49.6064148000,0,1,464.6500332911,16.2696800000,46.6491348671,49.7691116000,45.5484475483
1057.0000000000,187.7834450351,50.1445084000,49.6597252000,0,1,350.6380406099,5.3310400000,46.6381279939,49.6064148000,45.5456165641
1058.0000000000,187.7748874454,50.6000000000,49.7712784000,0,1,397.2797120397,11.1553200000,46.6272028796,49.6597252000,45.5428459652
1059.0000000000,187.7662586449,50.5900574000,49.8162117000,0,1,397.3698089540,4.4933300000,46.6163593105,49.7712784000,45.5401349125
1060.0000000000,187.7720582057,50.9929199000,49.9458809000,0,1,438.7322833520,12.9669200000,46.6055970665,49.8162117000,45.5377753836
1061.0000000000,187.7632924682,52.8777618000,49.7530708000,0,1,628.2842950349,19.2810100000,46.5949188497,49.9458809000,45.5354613176
1062.0000000000,187.7544136513,49.9797897000,49.8392639000,0,1,339.5465425670,8.6193100000,46.5843242743,49.7530708000,45.5331929994
1063.0000000000,187.7454579221,53.9948502000,49.9206123000,0,1,742.1037238420,8.1348400000,46.5738129616,49.8392639000,45.5309712339
1064.0000000000,187.7363478858,51.6322441000,50.0645256000,0,1,506.8859555697,14.3913300000,46.5633845443,49.9206123000,45.5287977642
1065.0000000000,187.7271889467,51.7667427000,49.9889030000,0,1,521.3704023498,7.5622600000,46.5530386765,50.0645256000,45.5266676157
1066.0000000000,187.7178675812,51.7289162000,50.0224762000,0,1,518.6141234106,3.3573200000,46.5427749659,49.9889030000,45.5245780231
1067.0000000000,187.7084449343,50.5113831000,50.1297112000,0,1,397.8790103534,10.7235000000,46.5325929965,50.0224762000,45.5225304473
1068.0000000000,187.6988940388,52.4170227000,0.0000000000,0,0,589.4530329025,5012.9711200000,46.5224923710,50.1297112000,45.5203328051
1069.0000000000,187.6892473511,49.1747246000,50.1473846000,0,1,266.2253824684,6.3767183949,46.5124707753,50.0836174161,45.5181759573
1070.0000000000,187.6794230379,51.6799240000,50.1554832000,0,1,517.7396172863,0.8098600000,46.5025278271,50.1473846000,45.5160558729
1071.0000000000,187.6811225666,48.7357101000,50.1895676000,0,1,224.3046992405,3.4084400000,46.4926631076,50.1554832000,45.5142032086
1072.0000000000,187.6710344302,51.9413338000,50.1847000000,0,1,545.8455291395,0.4867600000,46.4828785086,50.1895676000,45.5123766895
1073.0000000000,187.6607349813,47.5779343000,50.2507401000,0,1,110.4760809586,6.6040100000,46.4731734904,50.1847000000,45.5105742383
1074.0000000000,187.6503252145,53.2248650000,50.4045296000,0,1,676.1317502107,15.3789500000,46.4635474979,50.2507401000,45.5087993481
1075.0000000000,187.6397249447,48.9478455000,50.2060165000,0,1,249.3845483605,19.8513100000,46.4540000164,50.4045296000,45.5070397419
1076.0000000000,187.6290151384,50.2151642000,50.3705025000,0,1,377.0633786350,16.4486000000,46.4445304137,50.2060165000,45.5052995474
1077.0000000000,187.5933807287,50.1952858000,50.3272667000,0,1,376.0147695012,4.3235800000,46.4351381050,50.3705025000,45.5030791834
1078.0000000000,187.5823459579,51.5081825000,50.5066490000,0,1,508.2364984228,17.9382300000,46.4258175158,50.3272667000,45.5008874674
1079.0000000000,187.5710511822,52.4700890000,50.4133034000,0,1,605.3520784711,9.3345600000,46.4165682153,50.5066490000,45.4987149344
1080.0000000000,187.5596598340,47.4842224000,50.4721870000,0,1,107.6832717520,5.8883600000,46.4073896825,50.4133034000,45.4965616778
1081.0000000000,187.5524336239,47.4746895000,50.4155083000,0,1,107.6408097567,5.6678700000,46.3982814024,50.4721870000,45.4945082294
1082.0000000000,187.5407715617,49.1717110000,50.6146774000,0,1,278.2467329297,19.9169100000,46.3892436707,50.4155083000,45.4924719067
1083.0000000000,187.5289929025,49.1643639000,50.7622490000,0,1,278.4087946937,14.7571600000,46.3802759531,50.6146774000,45.4904559908
1084.0000000000,187.5171101820,49.5967445000,50.7365913000,0,1,322.5366746560,2.5657700000,46.3713777534,50.7622490000,45.4884570106
1085.0000000000,187.5051794946,51.8498955000,50.7333870000,0,1,548.7346953988,0.3204300000,46.3625485460,50.7365913000,45.4864735888
1086.0000000000,187.4931444367,51.8268814000,50.5713539000,0,1,547.3093603560,16.2033100000,46.3537877964,50.7333870000,45.4844968983
1087.0000000000,187.4810651820,51.6565094000,50.7264900000,0,1,531.1414512541,15.5136100000,46.3450948875,50.5713539000,45.4825321938
1088.0000000000,187.4688670356,50.7891312000,50.9440651000,0,1,445.2661939477,21.7575100000,46.3364692605,50.7264900000,45.4805856205
1089.0000000000,187.4566644039,49.7216072000,50.8526726000,0,1,339.3696775878,9.1392500000,46.3279104241,50.9440651000,45.4786531129
1090.0000000000,187.4443810936,49.7068367000,51.1009000000,0,1,338.7418848990,24.8227400000,46.3194178510,50.8526726000,45.4767427582
1091.0000000000,187.4320653072,49.8705902000,51.0633125000,0,1,355.9599099919,3.7587500000,46.3109911001,51.1009000000,45.4748519945
1092.0000000000,187.4267578311,52.1390762000,50.7761841000,0,1,583.6446490974,28.7128400000,46.3026297090,51.0633125000,45.4731088681
1093.0000000000,187.4143188167,52.1362267000,50.9050522000,0,1,584.1892199384,12.8868100000,46.2943345006,50.7761841000,45.4713730157
1094.0000000000,187.4018200068,50.6259537000,50.8892212000,0,1,433.9848814233,1.5831000000,46.2861048858,50.9050522000,45.4696425204
1095.0000000000,187.3892667312,51.5201378000,50.8000755000,0,1,524.2197537887,8.9145700000,46.2779402621,50.8892212000,45.4679126806
1096.0000000000,187.3767235316,49.4236526000,50.8485718000,0,1,315.3812613702,4.8496300000,46.2698399863,50.8000755000,45.4661856922
